id,education,marital_status,income$,kidhome,teenhome,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,year,month,month_name,day,day_name,quarter,weekday,week_categories,season,days_of_purchases
3276,2n Cycle,Together,36301.0,1,0,11.0,12.0,35.0,3.0,5.0,12.0,1,3,0,3,7,0,0,0,0,0,0,0,SA,48,2013,10,October,25,Friday,4,4,WorkDay,Fall,Not Recent
4994,Master,Single,77598.0,0,0,1193.0,33.0,281.0,129.0,66.0,33.0,1,7,5,13,3,0,0,1,0,0,0,0,SP,81,2013,10,October,1,Tuesday,4,1,WorkDay,Fall,Not Recent
3598,Graduation,Married,62710.0,0,1,441.0,35.0,83.0,7.0,29.0,11.0,4,4,2,12,4,0,0,0,0,0,0,0,SP,52,2013,5,May,23,Thursday,2,3,WorkDay,Spring,Not Recent
945,Graduation,Together,36317.0,0,1,87.0,3.0,25.0,3.0,2.0,13.0,2,3,0,4,7,0,0,0,0,0,0,0,SP,59,2013,5,May,22,Wednesday,2,2,WorkDay,Spring,Not Recent
5048,PhD,Single,42767.0,2,0,20.0,6.0,43.0,19.0,5.0,38.0,1,3,1,2,8,0,0,0,0,0,0,0,SA,53,2013,5,May,11,Saturday,2,5,WeekEnd,Spring,Not Recent
6214,Master,Married,43815.0,1,0,14.0,10.0,29.0,4.0,7.0,15.0,1,2,0,3,6,0,0,0,0,0,0,0,SP,42,2013,4,April,5,Friday,2,4,WorkDay,Spring,Not Recent
6230,Graduation,Divorced,44421.0,1,1,110.0,5.0,59.0,7.0,1.0,7.0,5,5,0,4,8,0,0,0,0,0,0,0,SP,53,2013,2,February,15,Friday,1,4,WorkDay,Winter,Not Recent
2968,PhD,Divorced,48948.0,0,0,437.0,8.0,206.0,160.0,49.0,42.0,2,7,10,5,6,1,0,0,0,0,1,0,AUS,81,2013,2,February,1,Friday,1,4,WorkDay,Winter,Not Recent
8800,PhD,Divorced,48948.0,0,0,437.0,8.0,206.0,160.0,49.0,42.0,2,7,10,5,6,1,0,0,0,0,1,0,SA,81,2013,2,February,1,Friday,1,4,WorkDay,Winter,Not Recent
1907,Master,Divorced,63120.0,0,1,965.0,69.0,279.0,54.0,41.0,69.0,5,8,4,9,7,0,0,0,0,0,1,0,SP,74,2012,9,September,28,Friday,3,4,WorkDay,Fall,Not Recent
10478,PhD,Married,55517.0,1,1,483.0,0.0,108.0,0.0,6.0,36.0,5,11,1,6,9,0,0,0,0,0,1,0,SA,74,2012,9,September,27,Thursday,3,3,WorkDay,Fall,Not Recent
4188,Graduation,Single,36864.0,0,1,204.0,5.0,39.0,17.0,0.0,89.0,3,5,2,4,8,0,0,0,0,0,1,0,AUS,67,2012,8,August,13,Monday,3,0,WorkDay,Summer,Not Recent
8720,2n Cycle,Together,,0,0,32.0,2.0,1607.0,12.0,4.0,22.0,0,0,0,1,0,0,1,0,0,0,0,0,IND,46,2012,8,August,12,Sunday,3,6,WeekEnd,Summer,Not Recent
2225,Graduation,Divorced,82582.0,0,0,510.0,120.0,550.0,156.0,40.0,241.0,1,4,9,7,1,1,0,0,1,0,1,0,AUS,47,2014,6,June,7,Saturday,2,5,WeekEnd,Summer,Not Recent
4790,Graduation,Divorced,79803.0,0,1,574.0,8.0,216.0,21.0,16.0,33.0,1,4,3,5,1,0,0,0,0,0,0,0,SP,66,2014,6,June,2,Monday,2,0,WorkDay,Summer,Not Recent
1131,PhD,Single,52569.0,0,1,85.0,0.0,3.0,0.0,0.0,7.0,1,2,0,4,3,0,0,0,0,0,0,0,SA,57,2014,4,April,5,Saturday,2,5,WeekEnd,Spring,Not Recent
202,PhD,Widow,82032.0,0,0,332.0,194.0,377.0,149.0,125.0,57.0,0,4,6,7,1,0,0,0,0,0,0,0,IND,76,2014,4,April,5,Saturday,2,5,WeekEnd,Spring,Not Recent
9589,PhD,Widow,82032.0,0,0,332.0,194.0,377.0,149.0,125.0,57.0,0,4,6,7,1,0,0,0,0,0,0,0,IND,76,2014,4,April,5,Saturday,2,5,WeekEnd,Spring,Not Recent
3900,Graduation,Married,65685.0,0,1,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,0,0,0,0,0,0,0,CA,52,2014,3,March,29,Saturday,1,5,WeekEnd,Spring,Not Recent
9958,Graduation,Married,65685.0,0,1,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,0,0,0,0,0,0,0,AUS,52,2014,3,March,29,Saturday,1,5,WeekEnd,Spring,Not Recent
8955,PhD,Together,40451.0,0,2,35.0,0.0,4.0,0.0,0.0,10.0,1,1,1,2,5,1,0,0,0,0,0,0,SP,67,2014,2,February,16,Sunday,1,6,WeekEnd,Winter,Not Recent
10033,2n Cycle,Divorced,31163.0,1,0,2.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,0,0,0,0,0,0,0,GER,51,2014,2,February,13,Thursday,1,3,WorkDay,Winter,Not Recent
5751,2n Cycle,Divorced,31163.0,1,0,2.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,0,0,0,0,0,0,0,CA,51,2014,2,February,13,Thursday,1,3,WorkDay,Winter,Not Recent
3308,Graduation,Married,35704.0,1,1,30.0,9.0,12.0,2.0,11.0,30.0,3,2,0,4,4,0,0,0,0,0,0,0,SA,72,2014,1,January,3,Friday,1,4,WorkDay,Winter,Not Recent
7297,Graduation,Single,7500.0,1,0,5.0,3.0,10.0,12.0,7.0,20.0,4,3,1,3,7,0,0,0,0,0,0,0,SA,51,2013,12,December,26,Thursday,4,3,WorkDay,Winter,Not Recent
8008,Graduation,Together,36075.0,1,0,46.0,0.0,30.0,12.0,1.0,30.0,1,2,0,4,6,0,0,0,0,0,0,0,SP,41,2013,12,December,9,Monday,4,0,WorkDay,Winter,Not Recent
1232,PhD,Together,70038.0,0,0,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,0,0,0,0,0,0,GER,42,2013,10,October,25,Friday,4,4,WorkDay,Fall,Not Recent
2345,PhD,Together,70038.0,0,0,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,0,0,0,0,0,0,AUS,42,2013,10,October,25,Friday,4,4,WorkDay,Fall,Not Recent
1628,Graduation,Together,71796.0,0,0,354.0,21.0,311.0,167.0,75.0,32.0,1,9,3,4,4,0,0,0,0,0,0,0,SA,53,2013,10,October,24,Thursday,4,3,WorkDay,Fall,Not Recent
5081,2n Cycle,Together,47821.0,1,1,9.0,0.0,16.0,6.0,6.0,10.0,1,1,0,3,8,0,0,0,0,0,0,0,SP,57,2013,10,October,20,Sunday,4,6,WeekEnd,Fall,Not Recent
839,PhD,Married,45503.0,1,0,97.0,4.0,44.0,6.0,1.0,18.0,1,3,1,4,5,0,0,0,0,0,0,0,SP,49,2013,9,September,25,Wednesday,3,2,WorkDay,Fall,Not Recent
3706,Graduation,Single,28647.0,1,0,19.0,8.0,29.0,0.0,12.0,26.0,1,2,2,2,7,1,0,0,0,0,1,0,SP,46,2013,8,August,21,Wednesday,3,2,WorkDay,Summer,Not Recent
5154,Master,Divorced,37760.0,1,0,26.0,3.0,13.0,2.0,10.0,0.0,1,2,0,3,6,0,0,0,0,0,0,0,SP,52,2013,8,August,11,Sunday,3,6,WeekEnd,Summer,Not Recent
8584,PhD,Together,85431.0,0,0,376.0,53.0,462.0,168.0,53.0,53.0,1,2,7,7,0,0,0,0,0,0,0,0,SP,72,2013,6,June,8,Saturday,2,5,WeekEnd,Summer,Not Recent
6583,2n Cycle,Married,72635.0,0,0,390.0,22.0,323.0,104.0,35.0,107.0,1,6,8,6,3,0,0,0,1,0,0,0,SP,69,2013,6,June,3,Monday,2,0,WorkDay,Summer,Not Recent
3433,2n Cycle,Married,72635.0,0,0,390.0,22.0,323.0,104.0,35.0,107.0,1,6,8,6,3,0,0,0,1,0,0,0,SP,69,2013,6,June,3,Monday,2,0,WorkDay,Summer,Not Recent
10486,Graduation,Married,77142.0,0,0,476.0,75.0,162.0,29.0,151.0,97.0,1,4,4,8,2,0,0,0,0,0,0,0,SP,76,2013,5,May,29,Wednesday,2,2,WorkDay,Spring,Not Recent
8687,Graduation,Together,53172.0,0,1,121.0,62.0,90.0,68.0,20.0,125.0,3,2,3,8,3,0,0,0,0,0,0,0,IND,46,2013,5,May,6,Monday,2,0,WorkDay,Spring,Not Recent
7842,Graduation,Single,36065.0,1,1,18.0,7.0,34.0,10.0,2.0,3.0,3,3,0,3,8,0,0,0,0,0,0,0,SP,56,2013,3,March,31,Sunday,1,6,WeekEnd,Spring,Not Recent
3749,Graduation,Together,73926.0,0,0,627.0,91.0,597.0,159.0,91.0,15.0,1,6,5,12,3,0,0,0,0,0,0,0,CA,51,2013,3,March,2,Saturday,1,5,WeekEnd,Spring,Not Recent
1331,Graduation,Single,35790.0,1,0,12.0,6.0,20.0,30.0,1.0,3.0,2,2,0,3,7,0,0,0,0,0,0,0,AUS,47,2013,1,January,2,Wednesday,1,2,WorkDay,Winter,Not Recent
5995,Graduation,Divorced,39552.0,1,1,165.0,3.0,147.0,4.0,24.0,41.0,7,6,2,5,8,0,0,0,0,0,1,0,SP,62,2012,12,December,18,Tuesday,4,1,WorkDay,Winter,Not Recent
8985,2n Cycle,Together,68316.0,0,1,806.0,80.0,161.0,120.0,11.0,33.0,5,10,7,10,6,0,0,0,0,0,0,0,SP,60,2012,11,November,4,Sunday,4,6,WeekEnd,Fall,Not Recent
2798,PhD,Together,102160.0,0,0,763.0,29.0,138.0,76.0,176.0,58.0,0,7,9,10,4,0,1,1,1,0,1,0,SA,47,2012,11,November,2,Friday,4,4,WorkDay,Fall,Not Recent
7108,Master,Widow,51390.0,1,1,205.0,20.0,47.0,23.0,2.0,56.0,6,5,2,5,5,0,0,0,0,0,0,0,SA,59,2012,9,September,8,Saturday,3,5,WeekEnd,Fall,Not Recent
2781,Graduation,Single,72066.0,0,0,1003.0,34.0,536.0,134.0,51.0,34.0,1,4,6,6,2,0,0,1,1,0,1,0,SA,43,2014,6,June,23,Monday,2,0,WorkDay,Summer,Not Recent
3623,Graduation,Together,21675.0,1,0,4.0,0.0,16.0,17.0,4.0,4.0,3,4,0,3,7,0,0,0,0,0,0,0,IND,48,2014,6,June,11,Wednesday,2,2,WorkDay,Summer,Not Recent
194,Graduation,Married,48006.0,1,1,23.0,0.0,11.0,3.0,2.0,2.0,1,1,0,3,6,0,0,0,0,0,0,0,SP,59,2014,6,June,9,Monday,2,0,WorkDay,Summer,Not Recent
10833,Graduation,Married,65106.0,0,1,790.0,19.0,133.0,12.0,0.0,19.0,3,8,3,13,6,0,1,0,0,0,0,0,SP,49,2014,5,May,24,Saturday,2,5,WeekEnd,Spring,Not Recent
2315,Graduation,Divorced,58401.0,0,1,10.0,0.0,11.0,17.0,29.0,29.0,1,1,2,2,4,0,0,0,0,0,0,0,SP,64,2014,4,April,20,Sunday,2,6,WeekEnd,Spring,Not Recent
6336,Graduation,Married,29315.0,1,1,13.0,2.0,14.0,8.0,7.0,4.0,4,2,0,4,6,0,0,0,0,0,0,0,SA,64,2014,4,April,6,Sunday,2,6,WeekEnd,Spring,Not Recent
10738,Master,Single,49389.0,1,1,40.0,0.0,19.0,2.0,1.0,3.0,1,2,0,3,7,0,0,0,0,0,0,0,AUS,73,2013,8,August,29,Thursday,3,3,WorkDay,Summer,Not Recent
8286,PhD,Together,51717.0,0,1,98.0,1.0,17.0,0.0,1.0,5.0,1,3,0,4,7,0,1,0,0,0,0,0,SA,59,2013,8,August,20,Tuesday,3,1,WorkDay,Summer,Not Recent
2166,2n Cycle,Widow,46779.0,1,1,12.0,1.0,3.0,0.0,0.0,7.0,1,0,1,2,4,0,0,0,0,0,0,0,SA,64,2013,7,July,12,Friday,3,4,WorkDay,Summer,Not Recent
10691,Master,Married,28520.0,1,1,11.0,0.0,10.0,0.0,2.0,20.0,1,1,1,2,6,0,0,0,0,0,0,0,SP,64,2013,6,June,14,Friday,2,4,WorkDay,Summer,Not Recent
9739,Graduation,Single,34377.0,0,1,62.0,0.0,22.0,3.0,1.0,26.0,2,2,2,2,7,0,0,0,0,0,0,0,SP,61,2013,1,January,19,Saturday,1,5,WeekEnd,Winter,Not Recent
1829,PhD,Divorced,54959.0,0,1,1148.0,0.0,60.0,0.0,0.0,24.0,3,9,5,4,7,0,1,0,0,0,1,0,SP,63,2013,1,January,19,Saturday,1,5,WeekEnd,Winter,Not Recent
6260,Master,Together,82384.0,0,0,984.0,51.0,432.0,180.0,120.0,190.0,1,3,10,13,1,0,0,1,0,0,1,0,AUS,69,2012,11,November,19,Monday,4,0,WorkDay,Fall,Not Recent
10448,Graduation,Single,46998.0,0,1,172.0,41.0,86.0,45.0,6.0,27.0,5,5,3,5,7,1,0,0,0,0,0,0,SP,68,2012,10,October,22,Monday,4,0,WorkDay,Fall,Not Recent
1343,Graduation,Together,58554.0,1,1,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,0,0,0,0,0,0,0,US,56,2012,9,September,26,Wednesday,3,2,WorkDay,Fall,Not Recent
4749,Graduation,Together,58554.0,1,1,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,0,0,0,0,0,0,0,IND,56,2012,9,September,26,Wednesday,3,2,WorkDay,Fall,Not Recent
531,PhD,Divorced,57333.0,0,1,941.0,14.0,397.0,76.0,58.0,176.0,11,8,5,9,6,0,0,0,0,0,1,0,SP,70,2012,9,September,22,Saturday,3,5,WeekEnd,Fall,Not Recent
6905,Graduation,Together,80685.0,0,0,241.0,45.0,604.0,34.0,26.0,54.0,1,6,4,10,2,0,0,0,0,0,0,0,SP,30,2012,8,August,22,Wednesday,3,2,WorkDay,Summer,Not Recent
1045,Graduation,Together,52117.0,0,1,112.0,10.0,107.0,30.0,0.0,20.0,2,5,2,4,7,0,0,0,0,0,0,0,SP,59,2012,8,August,16,Thursday,3,3,WorkDay,Summer,Not Recent
4012,PhD,Together,62220.0,0,1,799.0,12.0,375.0,16.0,12.0,12.0,5,7,6,5,6,0,0,0,0,0,1,0,GER,52,2012,8,August,11,Saturday,3,5,WeekEnd,Summer,Not Recent
5529,PhD,Together,64014.0,2,1,406.0,0.0,30.0,0.0,0.0,8.0,7,8,2,5,7,0,0,0,1,0,0,0,CA,78,2014,6,June,10,Tuesday,2,1,WorkDay,Summer,Not Recent
4001,PhD,Together,64014.0,2,1,406.0,0.0,30.0,0.0,0.0,8.0,7,8,2,5,7,0,0,0,1,0,0,0,SA,78,2014,6,June,10,Tuesday,2,1,WorkDay,Summer,Not Recent
10420,Master,Divorced,46390.0,0,1,95.0,14.0,64.0,2.0,9.0,38.0,1,4,2,3,7,0,0,0,0,0,0,0,US,69,2014,5,May,5,Monday,2,0,WorkDay,Spring,Not Recent
7723,Graduation,Together,75507.0,0,0,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,0,0,0,0,0,0,0,GER,45,2014,5,May,2,Friday,2,4,WorkDay,Spring,Not Recent
2963,Graduation,Together,75507.0,0,0,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,0,0,0,0,0,0,0,AUS,45,2014,5,May,2,Friday,2,4,WorkDay,Spring,Not Recent
10634,Master,Married,59412.0,0,0,90.0,67.0,165.0,30.0,43.0,11.0,1,4,2,8,3,0,0,0,0,0,0,0,SP,73,2014,4,April,19,Saturday,2,5,WeekEnd,Spring,Not Recent
5180,PhD,Divorced,50616.0,0,1,128.0,0.0,16.0,0.0,1.0,4.0,2,4,0,4,7,0,0,0,0,0,0,0,SP,56,2014,4,April,18,Friday,2,4,WorkDay,Spring,Not Recent
6866,Master,Together,35924.0,1,1,8.0,0.0,14.0,2.0,3.0,7.0,1,1,0,3,5,0,0,0,0,0,0,0,SA,55,2014,3,March,23,Sunday,1,6,WeekEnd,Spring,Not Recent
1328,2n Cycle,Married,57937.0,0,1,261.0,42.0,144.0,55.0,48.0,133.0,3,4,4,9,3,0,0,0,0,0,0,0,SA,42,2014,2,February,16,Sunday,1,6,WeekEnd,Winter,Not Recent
1139,PhD,Married,73356.0,0,0,1050.0,14.0,322.0,0.0,14.0,112.0,1,5,11,5,2,1,0,1,1,0,1,0,SP,40,2014,2,February,6,Thursday,1,3,WorkDay,Winter,Not Recent
4961,Master,Together,21255.0,1,0,29.0,0.0,25.0,2.0,2.0,3.0,4,2,1,4,4,0,0,0,0,0,0,0,SP,50,2014,1,January,21,Tuesday,1,1,WorkDay,Winter,Not Recent
5177,Master,Married,58494.0,0,1,298.0,7.0,68.0,4.0,0.0,19.0,2,6,2,6,6,0,0,0,0,0,0,0,SA,50,2013,12,December,12,Thursday,4,3,WorkDay,Winter,Not Recent
2075,Graduation,Married,72460.0,0,0,377.0,10.0,540.0,80.0,30.0,10.0,1,3,5,7,1,0,0,0,0,0,0,0,SA,55,2013,11,November,14,Thursday,4,3,WorkDay,Fall,Not Recent
3428,PhD,Together,68682.0,0,0,919.0,0.0,505.0,99.0,30.0,45.0,1,4,9,10,2,0,0,0,0,0,0,0,SP,33,2013,10,October,6,Sunday,4,6,WeekEnd,Fall,Not Recent
4500,PhD,Together,68682.0,0,0,919.0,0.0,505.0,99.0,30.0,45.0,1,4,9,10,2,0,0,0,0,0,0,0,SP,33,2013,10,October,6,Sunday,4,6,WeekEnd,Fall,Not Recent
7369,Master,Married,36959.0,1,0,25.0,6.0,25.0,6.0,0.0,0.0,2,2,0,3,8,0,0,0,0,0,0,0,SP,43,2013,10,October,2,Wednesday,4,2,WorkDay,Fall,Not Recent
4381,PhD,Married,46463.0,1,1,163.0,2.0,40.0,8.0,11.0,11.0,7,3,1,6,6,0,0,0,0,0,0,0,SP,53,2013,8,August,18,Sunday,3,6,WeekEnd,Summer,Not Recent
9964,Graduation,Single,61825.0,0,1,162.0,50.0,100.0,55.0,30.0,27.0,1,4,2,8,4,0,0,0,0,0,0,0,SP,45,2013,8,August,7,Wednesday,3,2,WorkDay,Summer,Not Recent
1630,Graduation,Single,61825.0,0,1,162.0,50.0,100.0,55.0,30.0,27.0,1,4,2,8,4,0,0,0,0,0,0,0,SP,45,2013,8,August,7,Wednesday,3,2,WorkDay,Summer,Not Recent
5012,Graduation,Married,28691.0,1,0,5.0,4.0,13.0,8.0,0.0,4.0,1,1,0,3,8,0,0,0,0,0,0,0,SP,35,2013,7,July,4,Thursday,3,3,WorkDay,Summer,Not Recent
6918,Graduation,Married,28691.0,1,0,5.0,4.0,13.0,8.0,0.0,4.0,1,1,0,3,8,0,0,0,0,0,0,0,SP,35,2013,7,July,4,Thursday,3,3,WorkDay,Summer,Not Recent
7822,Graduation,Together,54058.0,0,1,198.0,18.0,252.0,32.0,108.0,54.0,2,4,6,8,3,0,0,0,0,0,0,0,SP,48,2013,6,June,4,Tuesday,2,1,WorkDay,Summer,Not Recent
10156,Graduation,Single,84196.0,0,1,215.0,63.0,507.0,231.0,31.0,190.0,1,8,4,7,3,0,0,0,0,0,0,0,SP,49,2013,6,June,3,Monday,2,0,WorkDay,Summer,Not Recent
3033,Master,Together,38620.0,0,0,112.0,17.0,44.0,34.0,22.0,89.0,1,2,5,3,3,0,0,0,0,0,0,0,AUS,61,2013,5,May,11,Saturday,2,5,WeekEnd,Spring,Not Recent
4119,Master,Together,38620.0,0,0,112.0,17.0,44.0,34.0,22.0,89.0,1,2,5,3,3,0,0,0,0,0,0,0,GER,61,2013,5,May,11,Saturday,2,5,WeekEnd,Spring,Not Recent
11110,Graduation,Single,3502.0,1,0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,14,0,0,0,0,0,0,0,IND,51,2013,4,April,13,Saturday,2,5,WeekEnd,Spring,Not Recent
332,Graduation,Married,47743.0,0,1,198.0,2.0,43.0,0.0,12.0,20.0,3,4,1,6,6,0,1,0,0,0,0,0,SP,67,2013,3,March,22,Friday,1,4,WorkDay,Spring,Not Recent
737,PhD,Married,80360.0,0,0,1493.0,86.0,454.0,112.0,43.0,43.0,2,4,4,5,2,0,1,1,1,0,0,0,SP,75,2013,3,March,3,Sunday,1,6,WeekEnd,Spring,Not Recent
10319,Graduation,Married,66303.0,0,1,1090.0,12.0,96.0,16.0,12.0,60.0,4,3,4,11,8,0,1,0,0,0,0,0,SP,53,2013,2,February,26,Tuesday,1,1,WorkDay,Winter,Not Recent
2683,Graduation,Married,52413.0,0,2,295.0,106.0,271.0,75.0,98.0,65.0,4,6,4,12,6,0,0,0,0,0,0,0,CA,55,2013,2,February,2,Saturday,1,5,WeekEnd,Winter,Not Recent
3445,Graduation,Single,60714.0,0,0,216.0,162.0,224.0,101.0,92.0,162.0,2,7,4,10,5,0,0,0,0,0,1,0,SA,68,2013,1,January,17,Thursday,1,3,WorkDay,Winter,Not Recent
10913,Master,Single,31385.0,1,0,3.0,2.0,12.0,0.0,1.0,9.0,1,1,0,2,8,1,0,0,0,0,1,0,SP,40,2012,12,December,5,Wednesday,4,2,WorkDay,Winter,Not Recent
4427,2n Cycle,Single,83257.0,0,0,536.0,27.0,590.0,38.0,107.0,67.0,1,5,10,12,6,1,0,1,0,0,1,1,SP,29,2012,9,September,18,Tuesday,3,1,WorkDay,Fall,Not Recent
8717,PhD,Married,80427.0,0,1,1149.0,71.0,449.0,69.0,71.0,26.0,1,11,8,8,5,0,0,0,0,0,0,0,IND,49,2012,9,September,12,Wednesday,3,2,WorkDay,Fall,Not Recent
2066,Graduation,Together,38823.0,0,1,70.0,0.0,11.0,2.0,8.0,23.0,1,2,1,3,6,0,0,0,0,0,0,0,SP,75,2012,8,August,30,Thursday,3,3,WorkDay,Summer,Not Recent
3340,Graduation,Married,42014.0,1,0,244.0,15.0,108.0,4.0,15.0,50.0,6,7,1,6,8,0,0,0,0,0,1,0,CA,47,2012,8,August,17,Friday,3,4,WorkDay,Summer,Not Recent
8685,Graduation,Married,42014.0,1,0,244.0,15.0,108.0,4.0,15.0,50.0,6,7,1,6,8,0,0,0,0,0,1,0,SA,47,2012,8,August,17,Friday,3,4,WorkDay,Summer,Not Recent
4149,PhD,Together,76140.0,0,0,586.0,66.0,653.0,17.0,0.0,26.0,1,5,9,6,2,0,0,0,0,0,0,0,SP,76,2014,5,May,13,Tuesday,2,1,WorkDay,Spring,Not Recent
8726,2n Cycle,Divorced,41713.0,1,1,77.0,8.0,44.0,10.0,10.0,25.0,5,3,1,4,6,0,0,0,0,0,0,0,CA,60,2014,4,April,29,Tuesday,2,1,WorkDay,Spring,Not Recent
2295,PhD,Married,62670.0,0,1,539.0,30.0,92.0,80.0,46.0,38.0,1,5,3,13,3,0,0,0,0,0,0,0,SA,70,2014,2,February,2,Sunday,1,6,WeekEnd,Winter,Not Recent
3283,2n Cycle,Married,70932.0,0,1,200.0,193.0,100.0,46.0,185.0,185.0,2,6,2,12,3,0,0,0,0,0,0,0,SP,52,2014,1,January,19,Sunday,1,6,WeekEnd,Winter,Not Recent
1915,PhD,Married,78939.0,0,0,794.0,115.0,243.0,150.0,0.0,205.0,1,8,5,6,3,0,0,0,0,0,0,0,GER,73,2013,12,December,12,Thursday,4,3,WorkDay,Winter,Not Recent
800,Graduation,Together,44512.0,1,1,23.0,1.0,6.0,0.0,0.0,2.0,2,1,0,3,4,0,0,0,0,0,0,0,SA,64,2013,8,August,30,Friday,3,4,WorkDay,Summer,Not Recent
9166,Graduation,Married,63967.0,0,1,387.0,84.0,141.0,73.0,35.0,162.0,3,4,4,12,2,0,0,0,0,0,0,0,SP,56,2013,8,August,9,Friday,3,4,WorkDay,Summer,Not Recent
5147,Graduation,Single,90842.0,0,0,774.0,70.0,118.0,182.0,187.0,93.0,1,4,9,13,1,0,0,0,0,0,0,0,SP,76,2013,7,July,29,Monday,3,0,WorkDay,Summer,Not Recent
13,PhD,Widow,25358.0,0,1,19.0,0.0,5.0,0.0,0.0,8.0,2,1,0,3,6,0,0,0,0,0,0,0,SA,77,2013,7,July,22,Monday,3,0,WorkDay,Summer,Not Recent
8557,Graduation,Single,,1,0,11.0,3.0,22.0,2.0,2.0,6.0,2,2,0,3,6,0,0,0,0,0,0,0,AUS,42,2013,6,June,17,Monday,2,0,WorkDay,Summer,Not Recent
8724,Graduation,Single,28567.0,1,0,11.0,3.0,22.0,2.0,2.0,6.0,2,2,0,3,6,0,0,0,0,0,0,0,SP,42,2013,6,June,17,Monday,2,0,WorkDay,Summer,Not Recent
9381,Graduation,Married,66373.0,1,1,328.0,9.0,124.0,12.0,24.0,109.0,7,4,2,10,3,0,0,0,0,0,0,0,AUS,46,2013,6,June,12,Wednesday,2,2,WorkDay,Summer,Not Recent
9384,Graduation,Married,66373.0,1,1,328.0,9.0,124.0,12.0,24.0,109.0,7,4,2,10,3,0,0,0,0,0,0,0,AUS,46,2013,6,June,12,Wednesday,2,2,WorkDay,Summer,Not Recent
3560,Graduation,Together,83844.0,0,0,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,0,1,0,0,0,0,GER,72,2013,5,May,12,Sunday,2,6,WeekEnd,Spring,Not Recent
241,Graduation,Together,83844.0,0,0,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,0,1,0,0,0,0,SP,72,2013,5,May,12,Sunday,2,6,WeekEnd,Spring,Not Recent
7521,Graduation,Together,83844.0,0,0,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,0,1,0,0,0,0,CA,72,2013,5,May,12,Sunday,2,6,WeekEnd,Spring,Not Recent
9799,PhD,Divorced,83664.0,1,1,866.0,21.0,151.0,28.0,21.0,86.0,3,2,2,12,5,0,0,0,0,0,0,0,SP,56,2013,5,May,8,Wednesday,2,2,WorkDay,Spring,Not Recent
5123,Master,Married,27450.0,0,0,37.0,12.0,23.0,8.0,11.0,52.0,1,2,1,3,7,0,0,0,0,0,0,0,SP,73,2013,4,April,15,Monday,2,0,WorkDay,Spring,Not Recent
448,PhD,Single,54880.0,1,0,308.0,85.0,137.0,102.0,45.0,118.0,2,6,2,11,5,0,0,0,0,0,0,0,SP,46,2013,3,March,1,Friday,1,4,WorkDay,Spring,Not Recent
4837,PhD,Married,71322.0,0,1,753.0,43.0,226.0,69.0,10.0,204.0,2,8,5,13,4,0,0,0,0,0,0,0,SP,59,2013,2,February,16,Saturday,1,5,WeekEnd,Winter,Not Recent
9365,PhD,Single,60000.0,0,1,1048.0,0.0,217.0,0.0,0.0,12.0,5,11,3,5,6,0,0,0,0,0,0,0,SP,48,2012,12,December,22,Saturday,4,5,WeekEnd,Winter,Not Recent
8932,Master,Together,65176.0,0,1,960.0,28.0,183.0,220.0,70.0,70.0,4,9,6,6,6,0,0,0,0,0,0,0,SA,55,2012,10,October,29,Monday,4,0,WorkDay,Fall,Not Recent
7055,PhD,Together,61010.0,0,1,888.0,0.0,57.0,0.0,0.0,76.0,2,8,5,11,5,0,0,0,0,0,0,0,CA,72,2012,10,October,9,Tuesday,4,1,WorkDay,Fall,Not Recent
3537,Graduation,Together,31089.0,1,0,31.0,3.0,31.0,2.0,8.0,4.0,3,3,0,4,8,0,0,0,0,0,0,0,SP,43,2012,8,August,17,Friday,3,4,WorkDay,Summer,Not Recent
9081,Graduation,Single,20518.0,1,0,4.0,1.0,6.0,4.0,1.0,9.0,1,1,1,2,5,0,0,0,0,0,0,0,SP,36,2014,5,May,18,Sunday,2,6,WeekEnd,Spring,Not Recent
4988,PhD,Married,34469.0,1,1,19.0,6.0,20.0,0.0,5.0,12.0,3,1,1,4,4,0,0,0,0,0,0,0,SA,76,2014,5,May,4,Sunday,2,6,WeekEnd,Spring,Not Recent
